code,description,source_file,icd_version
9008,Fall on stairs,icd6.xls,ICD-6 (1950-1957)
9009,Fall on stairs,icd6.xls,ICD-6 (1950-1957)
9010,Fall from ladders,icd6.xls,ICD-6 (1950-1957)
9011,Fall from ladders,icd6.xls,ICD-6 (1950-1957)
9012,Fall from ladders,icd6.xls,ICD-6 (1950-1957)
9013,Fall from ladders,icd6.xls,ICD-6 (1950-1957)
9014,Fall from ladders,icd6.xls,ICD-6 (1950-1957)
9015,Fall from ladders,icd6.xls,ICD-6 (1950-1957)
9016,Fall from ladders,icd6.xls,ICD-6 (1950-1957)
9017,Fall from ladders,icd6.xls,ICD-6 (1950-1957)
9018,Fall from ladders,icd6.xls,ICD-6 (1950-1957)
9019,Fall from ladders,icd6.xls,ICD-6 (1950-1957)
9020,Other falls from one level to another,icd6.xls,ICD-6 (1950-1957)
9021,Other falls from one level to another,icd6.xls,ICD-6 (1950-1957)
9022,Other falls from one level to another,icd6.xls,ICD-6 (1950-1957)
9023,Other falls from one level to another,icd6.xls,ICD-6 (1950-1957)
9024,Other falls from one level to another,icd6.xls,ICD-6 (1950-1957)
9025,Other falls from one level to another,icd6.xls,ICD-6 (1950-1957)
9026,Other falls from one level to another,icd6.xls,ICD-6 (1950-1957)
9027,Other falls from one level to another,icd6.xls,ICD-6 (1950-1957)
9028,Other falls from one level to another,icd6.xls,ICD-6 (1950-1957)
9029,Other falls from one level to another,icd6.xls,ICD-6 (1950-1957)
9030,Fall on same level,icd6.xls,ICD-6 (1950-1957)
9031,Fall on same level,icd6.xls,ICD-6 (1950-1957)
9032,Fall on same level,icd6.xls,ICD-6 (1950-1957)
9033,Fall on same level,icd6.xls,ICD-6 (1950-1957)
9034,Fall on same level,icd6.xls,ICD-6 (1950-1957)
9035,Fall on same level,icd6.xls,ICD-6 (1950-1957)
9036,Fall on same level,icd6.xls,ICD-6 (1950-1957)
9037,Fall on same level,icd6.xls,ICD-6 (1950-1957)
9038,Fall on same level,icd6.xls,ICD-6 (1950-1957)
9039,Fall on same level,icd6.xls,ICD-6 (1950-1957)
9040,Unspecified falls,icd6.xls,ICD-6 (1950-1957)
9041,Unspecified falls,icd6.xls,ICD-6 (1950-1957)
9042,Unspecified falls,icd6.xls,ICD-6 (1950-1957)
9043,Unspecified falls,icd6.xls,ICD-6 (1950-1957)
9044,Unspecified falls,icd6.xls,ICD-6 (1950-1957)
9045,Unspecified falls,icd6.xls,ICD-6 (1950-1957)
9046,Unspecified falls,icd6.xls,ICD-6 (1950-1957)
9047,Unspecified falls,icd6.xls,ICD-6 (1950-1957)
9048,Unspecified falls,icd6.xls,ICD-6 (1950-1957)
9049,Unspecified falls,icd6.xls,ICD-6 (1950-1957)
9100,Blow from falling on object,icd6.xls,ICD-6 (1950-1957)
9101,Blow from falling on object,icd6.xls,ICD-6 (1950-1957)
9102,Blow from falling on object,icd6.xls,ICD-6 (1950-1957)
9103,Blow from falling on object,icd6.xls,ICD-6 (1950-1957)
9104,Blow from falling on object,icd6.xls,ICD-6 (1950-1957)
9105,Blow from falling on object,icd6.xls,ICD-6 (1950-1957)
9106,Blow from falling on object,icd6.xls,ICD-6 (1950-1957)
9107,Blow from falling on object,icd6.xls,ICD-6 (1950-1957)
9108,Blow from falling on object,icd6.xls,ICD-6 (1950-1957)
9109,Blow from falling on object,icd6.xls,ICD-6 (1950-1957)
9110,Accident caused by vehicle,icd6.xls,ICD-6 (1950-1957)
9111,Accident caused by vehicle,icd6.xls,ICD-6 (1950-1957)
9112,Accident caused by vehicle,icd6.xls,ICD-6 (1950-1957)
9113,Accident caused by vehicle,icd6.xls,ICD-6 (1950-1957)
9114,Accident caused by vehicle,icd6.xls,ICD-6 (1950-1957)
9115,Accident caused by vehicle,icd6.xls,ICD-6 (1950-1957)
9116,Accident caused by vehicle,icd6.xls,ICD-6 (1950-1957)
9117,Accident caused by vehicle,icd6.xls,ICD-6 (1950-1957)
9118,Accident caused by vehicle,icd6.xls,ICD-6 (1950-1957)
9119,Accident caused by vehicle,icd6.xls,ICD-6 (1950-1957)
9120,Accident caused by machinery,icd6.xls,ICD-6 (1950-1957)
9121,Accident caused by machinery,icd6.xls,ICD-6 (1950-1957)
9122,Accident caused by machinery,icd6.xls,ICD-6 (1950-1957)
9123,Accident caused by machinery,icd6.xls,ICD-6 (1950-1957)
9124,Accident caused by machinery,icd6.xls,ICD-6 (1950-1957)
9125,Accident caused by machinery,icd6.xls,ICD-6 (1950-1957)
9126,Accident caused by machinery,icd6.xls,ICD-6 (1950-1957)
9127,Accident caused by machinery,icd6.xls,ICD-6 (1950-1957)
9128,Accident caused by machinery,icd6.xls,ICD-6 (1950-1957)
9129,Accident caused by machinery,icd6.xls,ICD-6 (1950-1957)
9130,Accident caused by cutting and piercing instruments,icd6.xls,ICD-6 (1950-1957)
9131,Accident caused by cutting and piercing instruments,icd6.xls,ICD-6 (1950-1957)
9132,Accident caused by cutting and piercing instruments,icd6.xls,ICD-6 (1950-1957)
9133,Accident caused by cutting and piercing instruments,icd6.xls,ICD-6 (1950-1957)
9134,Accident caused by cutting and piercing instruments,icd6.xls,ICD-6 (1950-1957)
9135,Accident caused by cutting and piercing instruments,icd6.xls,ICD-6 (1950-1957)
9136,Accident caused by cutting and piercing instruments,icd6.xls,ICD-6 (1950-1957)
9137,Accident caused by cutting and piercing instruments,icd6.xls,ICD-6 (1950-1957)
9138,Accident caused by cutting and piercing instruments,icd6.xls,ICD-6 (1950-1957)
9139,Accident caused by cutting and piercing instruments,icd6.xls,ICD-6 (1950-1957)
9140,Accident caused by electric current,icd6.xls,ICD-6 (1950-1957)
9141,Accident caused by electric current,icd6.xls,ICD-6 (1950-1957)
9142,Accident caused by electric current,icd6.xls,ICD-6 (1950-1957)
9143,Accident caused by electric current,icd6.xls,ICD-6 (1950-1957)
9144,Accident caused by electric current,icd6.xls,ICD-6 (1950-1957)
9145,Accident caused by electric current,icd6.xls,ICD-6 (1950-1957)
9146,Accident caused by electric current,icd6.xls,ICD-6 (1950-1957)
9147,Accident caused by electric current,icd6.xls,ICD-6 (1950-1957)
9148,Accident caused by electric current,icd6.xls,ICD-6 (1950-1957)
9149,Accident caused by electric current,icd6.xls,ICD-6 (1950-1957)
9150,Accident caused by explosion of pressure vessel,icd6.xls,ICD-6 (1950-1957)
9151,Accident caused by explosion of pressure vessel,icd6.xls,ICD-6 (1950-1957)
9152,Accident caused by explosion of pressure vessel,icd6.xls,ICD-6 (1950-1957)
9153,Accident caused by explosion of pressure vessel,icd6.xls,ICD-6 (1950-1957)
9154,Accident caused by explosion of pressure vessel,icd6.xls,ICD-6 (1950-1957)
9155,Accident caused by explosion of pressure vessel,icd6.xls,ICD-6 (1950-1957)
9156,Accident caused by explosion of pressure vessel,icd6.xls,ICD-6 (1950-1957)
9157,Accident caused by explosion of pressure vessel,icd6.xls,ICD-6 (1950-1957)
9158,Accident caused by explosion of pressure vessel,icd6.xls,ICD-6 (1950-1957)
9159,Accident caused by explosion of pressure vessel,icd6.xls,ICD-6 (1950-1957)
9160,Accident caused by fire and explosion of combustible material,icd6.xls,ICD-6 (1950-1957)
9161,Accident caused by fire and explosion of combustible material,icd6.xls,ICD-6 (1950-1957)
9162,Accident caused by fire and explosion of combustible material,icd6.xls,ICD-6 (1950-1957)
9163,Accident caused by fire and explosion of combustible material,icd6.xls,ICD-6 (1950-1957)
9164,Accident caused by fire and explosion of combustible material,icd6.xls,ICD-6 (1950-1957)
9165,Accident caused by fire and explosion of combustible material,icd6.xls,ICD-6 (1950-1957)
9166,Accident caused by fire and explosion of combustible material,icd6.xls,ICD-6 (1950-1957)
9167,Accident caused by fire and explosion of combustible material,icd6.xls,ICD-6 (1950-1957)
9168,Accident caused by fire and explosion of combustible material,icd6.xls,ICD-6 (1950-1957)
9169,Accident caused by fire and explosion of combustible material,icd6.xls,ICD-6 (1950-1957)
9170,"Accident caused by hot substance, corrosive liquid, and steam",icd6.xls,ICD-6 (1950-1957)
9171,"Accident caused by hot substance, corrosive liquid, and steam",icd6.xls,ICD-6 (1950-1957)
9172,"Accident caused by hot substance, corrosive liquid, and steam",icd6.xls,ICD-6 (1950-1957)
9173,"Accident caused by hot substance, corrosive liquid, and steam",icd6.xls,ICD-6 (1950-1957)
9174,"Accident caused by hot substance, corrosive liquid, and steam",icd6.xls,ICD-6 (1950-1957)
9175,"Accident caused by hot substance, corrosive liquid, and steam",icd6.xls,ICD-6 (1950-1957)
9176,"Accident caused by hot substance, corrosive liquid, and steam",icd6.xls,ICD-6 (1950-1957)
9177,"Accident caused by hot substance, corrosive liquid, and steam",icd6.xls,ICD-6 (1950-1957)
9178,"Accident caused by hot substance, corrosive liquid, and steam",icd6.xls,ICD-6 (1950-1957)
9179,"Accident caused by hot substance, corrosive liquid, and steam",icd6.xls,ICD-6 (1950-1957)
9180,Accident caused by radiation,icd6.xls,ICD-6 (1950-1957)
9181,Accident caused by radiation,icd6.xls,ICD-6 (1950-1957)
9182,Accident caused by radiation,icd6.xls,ICD-6 (1950-1957)
9183,Accident caused by radiation,icd6.xls,ICD-6 (1950-1957)
9184,Accident caused by radiation,icd6.xls,ICD-6 (1950-1957)
9185,Accident caused by radiation,icd6.xls,ICD-6 (1950-1957)
9186,Accident caused by radiation,icd6.xls,ICD-6 (1950-1957)
9187,Accident caused by radiation,icd6.xls,ICD-6 (1950-1957)
9188,Accident caused by radiation,icd6.xls,ICD-6 (1950-1957)
9189,Accident caused by radiation,icd6.xls,ICD-6 (1950-1957)
9190,Accident caused by firearm,icd6.xls,ICD-6 (1950-1957)
9191,Accident caused by firearm,icd6.xls,ICD-6 (1950-1957)
9192,Accident caused by firearm,icd6.xls,ICD-6 (1950-1957)
9193,Accident caused by firearm,icd6.xls,ICD-6 (1950-1957)
9194,Accident caused by firearm,icd6.xls,ICD-6 (1950-1957)
9195,Accident caused by firearm,icd6.xls,ICD-6 (1950-1957)
9196,Accident caused by firearm,icd6.xls,ICD-6 (1950-1957)
9197,Accident caused by firearm,icd6.xls,ICD-6 (1950-1957)
9198,Accident caused by firearm,icd6.xls,ICD-6 (1950-1957)
9199,Accident caused by firearm,icd6.xls,ICD-6 (1950-1957)
9200,Foreign body entering eye and adnexa,icd6.xls,ICD-6 (1950-1957)
9201,Foreign body entering eye and adnexa,icd6.xls,ICD-6 (1950-1957)
9202,Foreign body entering eye and adnexa,icd6.xls,ICD-6 (1950-1957)
9203,Foreign body entering eye and adnexa,icd6.xls,ICD-6 (1950-1957)
9204,Foreign body entering eye and adnexa,icd6.xls,ICD-6 (1950-1957)
9205,Foreign body entering eye and adnexa,icd6.xls,ICD-6 (1950-1957)
9206,Foreign body entering eye and adnexa,icd6.xls,ICD-6 (1950-1957)
9207,Foreign body entering eye and adnexa,icd6.xls,ICD-6 (1950-1957)
9208,Foreign body entering eye and adnexa,icd6.xls,ICD-6 (1950-1957)
9209,Foreign body entering eye and adnexa,icd6.xls,ICD-6 (1950-1957)
9210,Inhalation and ingestion of food causing obstruction or suffocation,icd6.xls,ICD-6 (1950-1957)
9211,Inhalation and ingestion of food causing obstruction or suffocation,icd6.xls,ICD-6 (1950-1957)
9212,Inhalation and ingestion of food causing obstruction or suffocation,icd6.xls,ICD-6 (1950-1957)
9213,Inhalation and ingestion of food causing obstruction or suffocation,icd6.xls,ICD-6 (1950-1957)
9214,Inhalation and ingestion of food causing obstruction or suffocation,icd6.xls,ICD-6 (1950-1957)
9215,Inhalation and ingestion of food causing obstruction or suffocation,icd6.xls,ICD-6 (1950-1957)
9216,Inhalation and ingestion of food causing obstruction or suffocation,icd6.xls,ICD-6 (1950-1957)
9217,Inhalation and ingestion of food causing obstruction or suffocation,icd6.xls,ICD-6 (1950-1957)
9218,Inhalation and ingestion of food causing obstruction or suffocation,icd6.xls,ICD-6 (1950-1957)
9219,Inhalation and ingestion of food causing obstruction or suffocation,icd6.xls,ICD-6 (1950-1957)
9220,Inhalation and ingestion of other object causing obstruction or suffocation,icd6.xls,ICD-6 (1950-1957)
9221,Inhalation and ingestion of other object causing obstruction or suffocation,icd6.xls,ICD-6 (1950-1957)
9222,Inhalation and ingestion of other object causing obstruction or suffocation,icd6.xls,ICD-6 (1950-1957)
9223,Inhalation and ingestion of other object causing obstruction or suffocation,icd6.xls,ICD-6 (1950-1957)
9224,Inhalation and ingestion of other object causing obstruction or suffocation,icd6.xls,ICD-6 (1950-1957)
9225,Inhalation and ingestion of other object causing obstruction or suffocation,icd6.xls,ICD-6 (1950-1957)
9226,Inhalation and ingestion of other object causing obstruction or suffocation,icd6.xls,ICD-6 (1950-1957)
9227,Inhalation and ingestion of other object causing obstruction or suffocation,icd6.xls,ICD-6 (1950-1957)
9228,Inhalation and ingestion of other object causing obstruction or suffocation,icd6.xls,ICD-6 (1950-1957)
9229,Inhalation and ingestion of other object causing obstruction or suffocation,icd6.xls,ICD-6 (1950-1957)
9230,Foreign body entering other orifice,icd6.xls,ICD-6 (1950-1957)
9231,Foreign body entering other orifice,icd6.xls,ICD-6 (1950-1957)
9232,Foreign body entering other orifice,icd6.xls,ICD-6 (1950-1957)
9233,Foreign body entering other orifice,icd6.xls,ICD-6 (1950-1957)
9234,Foreign body entering other orifice,icd6.xls,ICD-6 (1950-1957)
9235,Foreign body entering other orifice,icd6.xls,ICD-6 (1950-1957)
9236,Foreign body entering other orifice,icd6.xls,ICD-6 (1950-1957)
9237,Foreign body entering other orifice,icd6.xls,ICD-6 (1950-1957)
9238,Foreign body entering other orifice,icd6.xls,ICD-6 (1950-1957)
9239,Foreign body entering other orifice,icd6.xls,ICD-6 (1950-1957)
9240,Accidental mechanical suffocation in bed and cradle,icd6.xls,ICD-6 (1950-1957)
9241,Accidental mechanical suffocation in bed and cradle,icd6.xls,ICD-6 (1950-1957)
9242,Accidental mechanical suffocation in bed and cradle,icd6.xls,ICD-6 (1950-1957)
9243,Accidental mechanical suffocation in bed and cradle,icd6.xls,ICD-6 (1950-1957)
9244,Accidental mechanical suffocation in bed and cradle,icd6.xls,ICD-6 (1950-1957)
9245,Accidental mechanical suffocation in bed and cradle,icd6.xls,ICD-6 (1950-1957)
9246,Accidental mechanical suffocation in bed and cradle,icd6.xls,ICD-6 (1950-1957)
9247,Accidental mechanical suffocation in bed and cradle,icd6.xls,ICD-6 (1950-1957)
9248,Accidental mechanical suffocation in bed and cradle,icd6.xls,ICD-6 (1950-1957)
9249,Accidental mechanical suffocation in bed and cradle,icd6.xls,ICD-6 (1950-1957)
9250,Accidental mechanical suffocation in other and unspecified circumstances,icd6.xls,ICD-6 (1950-1957)
9251,Accidental mechanical suffocation in other and unspecified circumstances,icd6.xls,ICD-6 (1950-1957)
9252,Accidental mechanical suffocation in other and unspecified circumstances,icd6.xls,ICD-6 (1950-1957)
9253,Accidental mechanical suffocation in other and unspecified circumstances,icd6.xls,ICD-6 (1950-1957)
9254,Accidental mechanical suffocation in other and unspecified circumstances,icd6.xls,ICD-6 (1950-1957)
9255,Accidental mechanical suffocation in other and unspecified circumstances,icd6.xls,ICD-6 (1950-1957)
9256,Accidental mechanical suffocation in other and unspecified circumstances,icd6.xls,ICD-6 (1950-1957)
9257,Accidental mechanical suffocation in other and unspecified circumstances,icd6.xls,ICD-6 (1950-1957)
9258,Accidental mechanical suffocation in other and unspecified circumstances,icd6.xls,ICD-6 (1950-1957)
9259,Accidental mechanical suffocation in other and unspecified circumstances,icd6.xls,ICD-6 (1950-1957)
9260,Lack of care of infants under 1 year of age,icd6.xls,ICD-6 (1950-1957)
9261,Lack of care of infants under 1 year of age,icd6.xls,ICD-6 (1950-1957)
9262,Lack of care of infants under 1 year of age,icd6.xls,ICD-6 (1950-1957)
9263,Lack of care of infants under 1 year of age,icd6.xls,ICD-6 (1950-1957)
9264,Lack of care of infants under 1 year of age,icd6.xls,ICD-6 (1950-1957)
9265,Lack of care of infants under 1 year of age,icd6.xls,ICD-6 (1950-1957)
9266,Lack of care of infants under 1 year of age,icd6.xls,ICD-6 (1950-1957)
9267,Lack of care of infants under 1 year of age,icd6.xls,ICD-6 (1950-1957)
9268,Lack of care of infants under 1 year of age,icd6.xls,ICD-6 (1950-1957)
9269,Lack of care of infants under 1 year of age,icd6.xls,ICD-6 (1950-1957)
9270,Accidents caused by bites and stings of venomous animals and insects,icd6.xls,ICD-6 (1950-1957)
9271,Accidents caused by bites and stings of venomous animals and insects,icd6.xls,ICD-6 (1950-1957)
9272,Accidents caused by bites and stings of venomous animals and insects,icd6.xls,ICD-6 (1950-1957)
9273,Accidents caused by bites and stings of venomous animals and insects,icd6.xls,ICD-6 (1950-1957)
9274,Accidents caused by bites and stings of venomous animals and insects,icd6.xls,ICD-6 (1950-1957)
9275,Accidents caused by bites and stings of venomous animals and insects,icd6.xls,ICD-6 (1950-1957)
9276,Accidents caused by bites and stings of venomous animals and insects,icd6.xls,ICD-6 (1950-1957)
9277,Accidents caused by bites and stings of venomous animals and insects,icd6.xls,ICD-6 (1950-1957)
9278,Accidents caused by bites and stings of venomous animals and insects,icd6.xls,ICD-6 (1950-1957)
9279,Accidents caused by bites and stings of venomous animals and insects,icd6.xls,ICD-6 (1950-1957)
9280,Other accidents caused by animals,icd6.xls,ICD-6 (1950-1957)
9281,Other accidents caused by animals,icd6.xls,ICD-6 (1950-1957)
9282,Other accidents caused by animals,icd6.xls,ICD-6 (1950-1957)
9283,Other accidents caused by animals,icd6.xls,ICD-6 (1950-1957)
9284,Other accidents caused by animals,icd6.xls,ICD-6 (1950-1957)
9285,Other accidents caused by animals,icd6.xls,ICD-6 (1950-1957)
9286,Other accidents caused by animals,icd6.xls,ICD-6 (1950-1957)
9287,Other accidents caused by animals,icd6.xls,ICD-6 (1950-1957)
9288,Other accidents caused by animals,icd6.xls,ICD-6 (1950-1957)
9289,Other accidents caused by animals,icd6.xls,ICD-6 (1950-1957)
9290,Accidental drowning and submersion,icd6.xls,ICD-6 (1950-1957)
9291,Accidental drowning and submersion,icd6.xls,ICD-6 (1950-1957)
9292,Accidental drowning and submersion,icd6.xls,ICD-6 (1950-1957)
9293,Accidental drowning and submersion,icd6.xls,ICD-6 (1950-1957)
9294,Accidental drowning and submersion,icd6.xls,ICD-6 (1950-1957)
9295,Accidental drowning and submersion,icd6.xls,ICD-6 (1950-1957)
9296,Accidental drowning and submersion,icd6.xls,ICD-6 (1950-1957)
9297,Accidental drowning and submersion,icd6.xls,ICD-6 (1950-1957)
9298,Accidental drowning and submersion,icd6.xls,ICD-6 (1950-1957)
9299,Accidental drowning and submersion,icd6.xls,ICD-6 (1950-1957)
9300,High and low air pressure,icd6.xls,ICD-6 (1950-1957)
9301,High and low air pressure,icd6.xls,ICD-6 (1950-1957)
9302,High and low air pressure,icd6.xls,ICD-6 (1950-1957)
9303,High and low air pressure,icd6.xls,ICD-6 (1950-1957)
