year,cause,cause_description,sex,age,deaths
1901,990.0,"Valvular disease, endocarditis (not infective)",Female,T55-64,1444
1901,990.0,"Valvular disease, endocarditis (not infective)",Female,T65-74,1479
1901,990.0,"Valvular disease, endocarditis (not infective)",Female,T75-84,834
1901,990.0,"Valvular disease, endocarditis (not infective)",Male,01-04,24
1901,990.0,"Valvular disease, endocarditis (not infective)",Male,05-09,101
1901,990.0,"Valvular disease, endocarditis (not infective)",Male,10-14,166
1901,990.0,"Valvular disease, endocarditis (not infective)",Male,15-19,181
1901,990.0,"Valvular disease, endocarditis (not infective)",Male,20-24,170
1901,990.0,"Valvular disease, endocarditis (not infective)",Male,85+,44
1901,990.0,"Valvular disease, endocarditis (not infective)",Male,<1,19
1901,990.0,"Valvular disease, endocarditis (not infective)",Male,T25-34,457
1901,990.0,"Valvular disease, endocarditis (not infective)",Male,T35-44,632
1901,990.0,"Valvular disease, endocarditis (not infective)",Male,T45-54,899
1901,990.0,"Valvular disease, endocarditis (not infective)",Male,T55-64,1189
1901,990.0,"Valvular disease, endocarditis (not infective)",Male,T65-74,1267
1901,990.0,"Valvular disease, endocarditis (not infective)",Male,T75-84,575
1902,10.0,Small pox - vaccinated,Female,01-04,2
1902,10.0,Small pox - vaccinated,Female,05-09,2
1902,10.0,Small pox - vaccinated,Female,10-14,5
1902,10.0,Small pox - vaccinated,Female,15-19,14
1902,10.0,Small pox - vaccinated,Female,20-24,30
1902,10.0,Small pox - vaccinated,Female,85+,1
1902,10.0,Small pox - vaccinated,Female,<1,2
1902,10.0,Small pox - vaccinated,Female,T25-34,89
1902,10.0,Small pox - vaccinated,Female,T35-44,81
1902,10.0,Small pox - vaccinated,Female,T45-54,45
1902,10.0,Small pox - vaccinated,Female,T55-64,13
1902,10.0,Small pox - vaccinated,Female,T65-74,10
1902,10.0,Small pox - vaccinated,Female,T75-84,2
1902,10.0,Small pox - vaccinated,Male,05-09,2
1902,10.0,Small pox - vaccinated,Male,10-14,8
1902,10.0,Small pox - vaccinated,Male,15-19,14
1902,10.0,Small pox - vaccinated,Male,20-24,39
1902,10.0,Small pox - vaccinated,Male,<1,3
1902,10.0,Small pox - vaccinated,Male,T25-34,132
1902,10.0,Small pox - vaccinated,Male,T35-44,157
1902,10.0,Small pox - vaccinated,Male,T45-54,119
1902,10.0,Small pox - vaccinated,Male,T55-64,30
1902,10.0,Small pox - vaccinated,Male,T65-74,19
1902,10.0,Small pox - vaccinated,Male,T75-84,2
1902,100.0,Plague,Male,T25-34,1
1902,100.0,Plague,Male,T35-44,1
1902,1000.0,Pericarditis,Female,01-04,8
1902,1000.0,Pericarditis,Female,05-09,21
1902,1000.0,Pericarditis,Female,10-14,34
1902,1000.0,Pericarditis,Female,15-19,15
1902,1000.0,Pericarditis,Female,20-24,12
1902,1000.0,Pericarditis,Female,85+,1
1902,1000.0,Pericarditis,Female,<1,5
1902,1000.0,Pericarditis,Female,T25-34,16
1902,1000.0,Pericarditis,Female,T35-44,27
1902,1000.0,Pericarditis,Female,T45-54,18
1902,1000.0,Pericarditis,Female,T55-64,26
1902,1000.0,Pericarditis,Female,T65-74,18
1902,1000.0,Pericarditis,Female,T75-84,6
1902,1000.0,Pericarditis,Male,01-04,7
1902,1000.0,Pericarditis,Male,05-09,16
1902,1000.0,Pericarditis,Male,10-14,24
1902,1000.0,Pericarditis,Male,15-19,19
1902,1000.0,Pericarditis,Male,20-24,7
1902,1000.0,Pericarditis,Male,<1,8
1902,1000.0,Pericarditis,Male,T25-34,34
1902,1000.0,Pericarditis,Male,T35-44,27
1902,1000.0,Pericarditis,Male,T45-54,38
1902,1000.0,Pericarditis,Male,T55-64,26
1902,1000.0,Pericarditis,Male,T65-74,15
1902,1000.0,Pericarditis,Male,T75-84,10
1902,1010.0,Angina pectoris,Female,10-14,1
1902,1010.0,Angina pectoris,Female,15-19,2
1902,1010.0,Angina pectoris,Female,20-24,2
1902,1010.0,Angina pectoris,Female,85+,7
1902,1010.0,Angina pectoris,Female,T25-34,9
1902,1010.0,Angina pectoris,Female,T35-44,20
1902,1010.0,Angina pectoris,Female,T45-54,36
1902,1010.0,Angina pectoris,Female,T55-64,56
1902,1010.0,Angina pectoris,Female,T65-74,73
1902,1010.0,Angina pectoris,Female,T75-84,42
1902,1010.0,Angina pectoris,Male,15-19,1
1902,1010.0,Angina pectoris,Male,20-24,1
1902,1010.0,Angina pectoris,Male,85+,3
1902,1010.0,Angina pectoris,Male,T25-34,7
1902,1010.0,Angina pectoris,Male,T35-44,35
1902,1010.0,Angina pectoris,Male,T45-54,72
1902,1010.0,Angina pectoris,Male,T55-64,147
1902,1010.0,Angina pectoris,Male,T65-74,156
1902,1010.0,Angina pectoris,Male,T75-84,58
1902,1020.0,Fatty degeneration of heart,Female,01-04,1
1902,1020.0,Fatty degeneration of heart,Female,05-09,1
1902,1020.0,Fatty degeneration of heart,Female,15-19,3
1902,1020.0,Fatty degeneration of heart,Female,20-24,1
1902,1020.0,Fatty degeneration of heart,Female,85+,18
1902,1020.0,Fatty degeneration of heart,Female,<1,1
1902,1020.0,Fatty degeneration of heart,Female,T25-34,26
1902,1020.0,Fatty degeneration of heart,Female,T35-44,97
1902,1020.0,Fatty degeneration of heart,Female,T45-54,169
1902,1020.0,Fatty degeneration of heart,Female,T55-64,323
1902,1020.0,Fatty degeneration of heart,Female,T65-74,334
1902,1020.0,Fatty degeneration of heart,Female,T75-84,173
1902,1020.0,Fatty degeneration of heart,Male,05-09,1
1902,1020.0,Fatty degeneration of heart,Male,10-14,1
1902,1020.0,Fatty degeneration of heart,Male,20-24,2
1902,1020.0,Fatty degeneration of heart,Male,85+,11
1902,1020.0,Fatty degeneration of heart,Male,T25-34,9
1902,1020.0,Fatty degeneration of heart,Male,T35-44,60
1902,1020.0,Fatty degeneration of heart,Male,T45-54,175
1902,1020.0,Fatty degeneration of heart,Male,T55-64,269
1902,1020.0,Fatty degeneration of heart,Male,T65-74,290
1902,1020.0,Fatty degeneration of heart,Male,T75-84,142
1902,1030.0,Hypertrophy of heart,Female,05-09,1
1902,1030.0,Hypertrophy of heart,Female,15-19,1
1902,1030.0,Hypertrophy of heart,Female,20-24,4
1902,1030.0,Hypertrophy of heart,Female,85+,2
1902,1030.0,Hypertrophy of heart,Female,T25-34,3
1902,1030.0,Hypertrophy of heart,Female,T35-44,5
1902,1030.0,Hypertrophy of heart,Female,T45-54,8
1902,1030.0,Hypertrophy of heart,Female,T55-64,29
1902,1030.0,Hypertrophy of heart,Female,T65-74,39
1902,1030.0,Hypertrophy of heart,Female,T75-84,17
1902,1030.0,Hypertrophy of heart,Male,01-04,2
1902,1030.0,Hypertrophy of heart,Male,15-19,1
1902,1030.0,Hypertrophy of heart,Male,20-24,1
1902,1030.0,Hypertrophy of heart,Male,85+,3
1902,1030.0,Hypertrophy of heart,Male,<1,2
1902,1030.0,Hypertrophy of heart,Male,T25-34,6
1902,1030.0,Hypertrophy of heart,Male,T35-44,13
1902,1030.0,Hypertrophy of heart,Male,T45-54,21
1902,1030.0,Hypertrophy of heart,Male,T55-64,48
1902,1030.0,Hypertrophy of heart,Male,T65-74,43
1902,1030.0,Hypertrophy of heart,Male,T75-84,24
1902,1040.0,Dilation of heart,Female,01-04,1
1902,1040.0,Dilation of heart,Female,05-09,3
1902,1040.0,Dilation of heart,Female,10-14,2
1902,1040.0,Dilation of heart,Female,15-19,6
1902,1040.0,Dilation of heart,Female,20-24,7
1902,1040.0,Dilation of heart,Female,85+,38
1902,1040.0,Dilation of heart,Female,T25-34,29
1902,1040.0,Dilation of heart,Female,T35-44,70
1902,1040.0,Dilation of heart,Female,T45-54,170
1902,1040.0,Dilation of heart,Female,T55-64,314
1902,1040.0,Dilation of heart,Female,T65-74,471
1902,1040.0,Dilation of heart,Female,T75-84,216
1902,1040.0,Dilation of heart,Male,01-04,3
1902,1040.0,Dilation of heart,Male,05-09,5
1902,1040.0,Dilation of heart,Male,10-14,1
1902,1040.0,Dilation of heart,Male,15-19,9
1902,1040.0,Dilation of heart,Male,20-24,10
1902,1040.0,Dilation of heart,Male,85+,22
1902,1040.0,Dilation of heart,Male,T25-34,41
1902,1040.0,Dilation of heart,Male,T35-44,92
1902,1040.0,Dilation of heart,Male,T45-54,177
1902,1040.0,Dilation of heart,Male,T55-64,352
1902,1040.0,Dilation of heart,Male,T65-74,359
1902,1040.0,Dilation of heart,Male,T75-84,205
1902,1050.0,"Syncope, heart disease (not spec.)",Female,01-04,47
1902,1050.0,"Syncope, heart disease (not spec.)",Female,05-09,135
1902,1050.0,"Syncope, heart disease (not spec.)",Female,10-14,229
1902,1050.0,"Syncope, heart disease (not spec.)",Female,15-19,253
1902,1050.0,"Syncope, heart disease (not spec.)",Female,20-24,252
1902,1050.0,"Syncope, heart disease (not spec.)",Female,85+,314
1902,1050.0,"Syncope, heart disease (not spec.)",Female,<1,46
1902,1050.0,"Syncope, heart disease (not spec.)",Female,T25-34,678
1902,1050.0,"Syncope, heart disease (not spec.)",Female,T35-44,1166
1902,1050.0,"Syncope, heart disease (not spec.)",Female,T45-54,2044
1902,1050.0,"Syncope, heart disease (not spec.)",Female,T55-64,3481
1902,1050.0,"Syncope, heart disease (not spec.)",Female,T65-74,4231
1902,1050.0,"Syncope, heart disease (not spec.)",Female,T75-84,2364
1902,1050.0,"Syncope, heart disease (not spec.)",Male,01-04,74
1902,1050.0,"Syncope, heart disease (not spec.)",Male,05-09,122
1902,1050.0,"Syncope, heart disease (not spec.)",Male,10-14,160
1902,1050.0,"Syncope, heart disease (not spec.)",Male,15-19,241
1902,1050.0,"Syncope, heart disease (not spec.)",Male,20-24,156
1902,1050.0,"Syncope, heart disease (not spec.)",Male,85+,213
1902,1050.0,"Syncope, heart disease (not spec.)",Male,<1,66
1902,1050.0,"Syncope, heart disease (not spec.)",Male,T25-34,551
1902,1050.0,"Syncope, heart disease (not spec.)",Male,T35-44,1051
1902,1050.0,"Syncope, heart disease (not spec.)",Male,T45-54,2018
1902,1050.0,"Syncope, heart disease (not spec.)",Male,T55-64,3388
1902,1050.0,"Syncope, heart disease (not spec.)",Male,T65-74,3869
1902,1050.0,"Syncope, heart disease (not spec.)",Male,T75-84,1894
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Female,01-04,12
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Female,05-09,9
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Female,10-14,7
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Female,15-19,31
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Female,20-24,29
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Female,85+,291
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Female,<1,18
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Female,T25-34,105
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Female,T35-44,298
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Female,T45-54,807
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Female,T55-64,1538
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Female,T65-74,1934
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Female,T75-84,1416
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Male,01-04,13
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Male,05-09,9
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Male,10-14,11
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Male,15-19,5
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Male,20-24,27
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Male,85+,146
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Male,<1,21
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Male,T25-34,113
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Male,T35-44,274
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Male,T45-54,696
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Male,T55-64,1404
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Male,T65-74,1687
1902,1060.0,"Cerebral haemorrhage, cerebral embolism",Male,T75-84,1115
1902,1070.0,"Apoplexy, hemiplegia",Female,01-04,7
1902,1070.0,"Apoplexy, hemiplegia",Female,05-09,2
1902,1070.0,"Apoplexy, hemiplegia",Female,10-14,6
1902,1070.0,"Apoplexy, hemiplegia",Female,15-19,8
1902,1070.0,"Apoplexy, hemiplegia",Female,20-24,19
1902,1070.0,"Apoplexy, hemiplegia",Female,85+,261
1902,1070.0,"Apoplexy, hemiplegia",Female,<1,4
1902,1070.0,"Apoplexy, hemiplegia",Female,T25-34,74
1902,1070.0,"Apoplexy, hemiplegia",Female,T35-44,251
1902,1070.0,"Apoplexy, hemiplegia",Female,T45-54,698
1902,1070.0,"Apoplexy, hemiplegia",Female,T55-64,1437
1902,1070.0,"Apoplexy, hemiplegia",Female,T65-74,2101
1902,1070.0,"Apoplexy, hemiplegia",Female,T75-84,1566
1902,1070.0,"Apoplexy, hemiplegia",Male,01-04,5
1902,1070.0,"Apoplexy, hemiplegia",Male,05-09,1
1902,1070.0,"Apoplexy, hemiplegia",Male,10-14,3
1902,1070.0,"Apoplexy, hemiplegia",Male,15-19,13
1902,1070.0,"Apoplexy, hemiplegia",Male,20-24,13
1902,1070.0,"Apoplexy, hemiplegia",Male,85+,179
1902,1070.0,"Apoplexy, hemiplegia",Male,<1,5
1902,1070.0,"Apoplexy, hemiplegia",Male,T25-34,78
1902,1070.0,"Apoplexy, hemiplegia",Male,T35-44,239
1902,1070.0,"Apoplexy, hemiplegia",Male,T45-54,603
1902,1070.0,"Apoplexy, hemiplegia",Male,T55-64,1255
1902,1070.0,"Apoplexy, hemiplegia",Male,T65-74,1824
1902,1070.0,"Apoplexy, hemiplegia",Male,T75-84,1131
1902,1080.0,Aneurysm,Female,05-09,1
1902,1080.0,Aneurysm,Female,15-19,3
1902,1080.0,Aneurysm,Female,20-24,3
1902,1080.0,Aneurysm,Female,85+,2
1902,1080.0,Aneurysm,Female,T25-34,12
1902,1080.0,Aneurysm,Female,T35-44,19
1902,1080.0,Aneurysm,Female,T45-54,59
1902,1080.0,Aneurysm,Female,T55-64,50
1902,1080.0,Aneurysm,Female,T65-74,51
1902,1080.0,Aneurysm,Female,T75-84,25
1902,1080.0,Aneurysm,Male,05-09,1
1902,1080.0,Aneurysm,Male,15-19,1
1902,1080.0,Aneurysm,Male,20-24,4
1902,1080.0,Aneurysm,Male,85+,2
1902,1080.0,Aneurysm,Male,T25-34,71
1902,1080.0,Aneurysm,Male,T35-44,207
1902,1080.0,Aneurysm,Male,T45-54,239
1902,1080.0,Aneurysm,Male,T55-64,218
1902,1080.0,Aneurysm,Male,T65-74,80
1902,1080.0,Aneurysm,Male,T75-84,19
1902,1090.0,Senile gangrene,Female,85+,78
1902,1090.0,Senile gangrene,Female,T45-54,1
1902,1090.0,Senile gangrene,Female,T55-64,64
1902,1090.0,Senile gangrene,Female,T65-74,241
1902,1090.0,Senile gangrene,Female,T75-84,292
1902,1090.0,Senile gangrene,Male,85+,81
1902,1090.0,Senile gangrene,Male,T55-64,77
1902,1090.0,Senile gangrene,Male,T65-74,255
1902,1090.0,Senile gangrene,Male,T75-84,304
1902,110.0,Relapsing fever,Female,01-04,1
1902,110.0,Relapsing fever,Female,05-09,1
1902,110.0,Relapsing fever,Female,<1,1
1902,110.0,Relapsing fever,Female,T55-64,1
1902,110.0,Relapsing fever,Male,T65-74,1
1902,1100.0,"Embolism, thrombosis (not cerebral)",Female,01-04,2
1902,1100.0,"Embolism, thrombosis (not cerebral)",Female,05-09,6
1902,1100.0,"Embolism, thrombosis (not cerebral)",Female,10-14,1
1902,1100.0,"Embolism, thrombosis (not cerebral)",Female,15-19,6
1902,1100.0,"Embolism, thrombosis (not cerebral)",Female,20-24,20
1902,1100.0,"Embolism, thrombosis (not cerebral)",Female,85+,2
1902,1100.0,"Embolism, thrombosis (not cerebral)",Female,<1,6
1902,1100.0,"Embolism, thrombosis (not cerebral)",Female,T25-34,37
1902,1100.0,"Embolism, thrombosis (not cerebral)",Female,T35-44,54
1902,1100.0,"Embolism, thrombosis (not cerebral)",Female,T45-54,40
1902,1100.0,"Embolism, thrombosis (not cerebral)",Female,T55-64,35
1902,1100.0,"Embolism, thrombosis (not cerebral)",Female,T65-74,37
1902,1100.0,"Embolism, thrombosis (not cerebral)",Female,T75-84,34
1902,1100.0,"Embolism, thrombosis (not cerebral)",Male,01-04,1
1902,1100.0,"Embolism, thrombosis (not cerebral)",Male,05-09,2
1902,1100.0,"Embolism, thrombosis (not cerebral)",Male,10-14,11
1902,1100.0,"Embolism, thrombosis (not cerebral)",Male,15-19,5
1902,1100.0,"Embolism, thrombosis (not cerebral)",Male,20-24,6
1902,1100.0,"Embolism, thrombosis (not cerebral)",Male,85+,5
1902,1100.0,"Embolism, thrombosis (not cerebral)",Male,<1,7
1902,1100.0,"Embolism, thrombosis (not cerebral)",Male,T25-34,10
1902,1100.0,"Embolism, thrombosis (not cerebral)",Male,T35-44,18
1902,1100.0,"Embolism, thrombosis (not cerebral)",Male,T45-54,47
1902,1100.0,"Embolism, thrombosis (not cerebral)",Male,T55-64,55
1902,1100.0,"Embolism, thrombosis (not cerebral)",Male,T65-74,37
1902,1100.0,"Embolism, thrombosis (not cerebral)",Male,T75-84,27
1902,1110.0,Phlebitis,Female,01-04,1
1902,1110.0,Phlebitis,Female,05-09,1
1902,1110.0,Phlebitis,Female,15-19,3
1902,1110.0,Phlebitis,Female,20-24,6
1902,1110.0,Phlebitis,Female,85+,1
1902,1110.0,Phlebitis,Female,<1,4
1902,1110.0,Phlebitis,Female,T25-34,11
1902,1110.0,Phlebitis,Female,T35-44,15
1902,1110.0,Phlebitis,Female,T45-54,15
1902,1110.0,Phlebitis,Female,T55-64,22
1902,1110.0,Phlebitis,Female,T65-74,15
1902,1110.0,Phlebitis,Female,T75-84,5
1902,1110.0,Phlebitis,Male,05-09,1
1902,1110.0,Phlebitis,Male,10-14,2
1902,1110.0,Phlebitis,Male,15-19,1
1902,1110.0,Phlebitis,Male,T25-34,1
1902,1110.0,Phlebitis,Male,T35-44,2
1902,1110.0,Phlebitis,Male,T45-54,5
1902,1110.0,Phlebitis,Male,T55-64,15
1902,1110.0,Phlebitis,Male,T65-74,16
1902,1110.0,Phlebitis,Male,T75-84,5
1902,1120.0,Varicose veins,Female,20-24,1
1902,1120.0,Varicose veins,Female,85+,1
1902,1120.0,Varicose veins,Female,T25-34,7
1902,1120.0,Varicose veins,Female,T35-44,9
1902,1120.0,Varicose veins,Female,T45-54,15
1902,1120.0,Varicose veins,Female,T55-64,19
1902,1120.0,Varicose veins,Female,T65-74,16
1902,1120.0,Varicose veins,Female,T75-84,5
1902,1120.0,Varicose veins,Male,T25-34,1
1902,1120.0,Varicose veins,Male,T35-44,6
1902,1120.0,Varicose veins,Male,T45-54,6
1902,1120.0,Varicose veins,Male,T55-64,8
1902,1120.0,Varicose veins,Male,T65-74,7
1902,1120.0,Varicose veins,Male,T75-84,2
1902,1130.0,Other diseases of blood vessels,Female,01-04,2
1902,1130.0,Other diseases of blood vessels,Female,15-19,1
1902,1130.0,Other diseases of blood vessels,Female,85+,44
1902,1130.0,Other diseases of blood vessels,Female,<1,5
1902,1130.0,Other diseases of blood vessels,Female,T25-34,5
1902,1130.0,Other diseases of blood vessels,Female,T35-44,8
1902,1130.0,Other diseases of blood vessels,Female,T45-54,34
1902,1130.0,Other diseases of blood vessels,Female,T55-64,77
1902,1130.0,Other diseases of blood vessels,Female,T65-74,172
1902,1130.0,Other diseases of blood vessels,Female,T75-84,164
1902,1130.0,Other diseases of blood vessels,Male,01-04,2
1902,1130.0,Other diseases of blood vessels,Male,05-09,2
1902,1130.0,Other diseases of blood vessels,Male,10-14,2
1902,1130.0,Other diseases of blood vessels,Male,15-19,3
1902,1130.0,Other diseases of blood vessels,Male,20-24,1
1902,1130.0,Other diseases of blood vessels,Male,85+,33
1902,1130.0,Other diseases of blood vessels,Male,<1,1
1902,1130.0,Other diseases of blood vessels,Male,T25-34,10
1902,1130.0,Other diseases of blood vessels,Male,T35-44,30
1902,1130.0,Other diseases of blood vessels,Male,T45-54,68
1902,1130.0,Other diseases of blood vessels,Male,T55-64,171
1902,1130.0,Other diseases of blood vessels,Male,T65-74,280
1902,1130.0,Other diseases of blood vessels,Male,T75-84,214
1902,1140.0,Laryngitis,Female,01-04,352
1902,1140.0,Laryngitis,Female,05-09,97
1902,1140.0,Laryngitis,Female,10-14,9
1902,1140.0,Laryngitis,Female,15-19,3
1902,1140.0,Laryngitis,Female,20-24,3
1902,1140.0,Laryngitis,Female,<1,104
1902,1140.0,Laryngitis,Female,T25-34,13
1902,1140.0,Laryngitis,Female,T35-44,14
1902,1140.0,Laryngitis,Female,T45-54,13
1902,1140.0,Laryngitis,Female,T55-64,13
1902,1140.0,Laryngitis,Female,T65-74,13
1902,1140.0,Laryngitis,Female,T75-84,12
1902,1140.0,Laryngitis,Male,01-04,342
1902,1140.0,Laryngitis,Male,05-09,112
1902,1140.0,Laryngitis,Male,10-14,5
1902,1140.0,Laryngitis,Male,15-19,7
1902,1140.0,Laryngitis,Male,20-24,3
1902,1140.0,Laryngitis,Male,85+,1
1902,1140.0,Laryngitis,Male,<1,133
1902,1140.0,Laryngitis,Male,T25-34,8
1902,1140.0,Laryngitis,Male,T35-44,16
1902,1140.0,Laryngitis,Male,T45-54,23
1902,1140.0,Laryngitis,Male,T55-64,17
1902,1140.0,Laryngitis,Male,T65-74,15
1902,1140.0,Laryngitis,Male,T75-84,8
1902,1150.0,Membranous laryngitis (not diphtheritic),Female,01-04,6
1902,1150.0,Membranous laryngitis (not diphtheritic),Female,05-09,6
1902,1150.0,Membranous laryngitis (not diphtheritic),Female,<1,4
1902,1150.0,Membranous laryngitis (not diphtheritic),Male,01-04,15
1902,1150.0,Membranous laryngitis (not diphtheritic),Male,05-09,5
1902,1150.0,Membranous laryngitis (not diphtheritic),Male,<1,1
1902,1160.0,Croup (not spasmodic nor membranous),Female,01-04,179
1902,1160.0,Croup (not spasmodic nor membranous),Female,05-09,44
1902,1160.0,Croup (not spasmodic nor membranous),Female,10-14,4
1902,1160.0,Croup (not spasmodic nor membranous),Female,<1,39
1902,1160.0,Croup (not spasmodic nor membranous),Male,01-04,230
1902,1160.0,Croup (not spasmodic nor membranous),Male,05-09,55
1902,1160.0,Croup (not spasmodic nor membranous),Male,<1,58
1902,1170.0,Other diseases of larynx and trachea,Female,01-04,6
